"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"SBIN","EQ","15-Nov-2019","        306.00","        312.00","        323.70","        310.05","        322.95","        321.90","        318.93","   95199897","         30361910040.35","     508263","   18450656","         19.38"
"SBIN","N2","15-Nov-2019","      11440.00","      11525.00","      11550.00","      11525.00","      11550.00","      11549.99","      11543.92","         14","              161614.90","          6","         14","        100.00"
"SBIN","N5","15-Nov-2019","      11818.50","      11810.00","      11815.00","      11781.00","      11802.00","      11802.29","      11803.30","        191","             2254430.50","         36","        151","         79.06"
"SBIN","N6","15-Nov-2019","      11365.00","      11514.99","      11514.99","      11514.99","      11514.99","      11514.99","      11514.99","          1","               11514.99","          1","          1","        100.00"
"SBIN","EQ","18-Nov-2019","        321.90","        324.00","        329.85","        323.75","        324.95","        325.10","        326.69","   39009263","         12744126197.95","     266937","    5913084","         15.16"
"SBIN","N2","18-Nov-2019","      11549.99","      11470.00","      11470.00","      11441.00","      11441.00","      11449.30","      11459.65","         20","              229193.00","          4","         10","         50.00"
"SBIN","N5","18-Nov-2019","      11802.29","      11790.00","      11814.75","      11790.00","      11814.75","      11814.75","      11811.29","         71","              838601.25","         19","         53","         74.65"
"SBIN","EQ","19-Nov-2019","        325.10","        325.80","        331.80","        322.10","        331.40","        330.40","        327.40","   41372145","         13545297710.20","     225870","    9016727","         21.79"
"SBIN","N2","19-Nov-2019","      11449.30","      11455.00","      11455.00","      11455.00","      11455.00","      11455.00","      11455.00","          2","               22910.00","          2","          0","          0.00"
"SBIN","N5","19-Nov-2019","      11814.75","      11800.00","      11815.00","      11550.00","      11751.00","      11755.29","      11759.48","        195","             2293099.00","         44","        170","         87.18"
"SBIN","EQ","20-Nov-2019","        330.40","        332.00","        332.50","        325.10","        327.80","        328.80","        328.72","   29972583","          9852581076.45","     169277","    6967728","         23.25"
"SBIN","N2","20-Nov-2019","      11455.00","      11299.00","      11453.00","      11250.00","      11453.00","      11453.00","      11355.45","         20","              227109.00","          4","         20","        100.00"
"SBIN","N5","20-Nov-2019","      11755.29","      11700.00","      11800.00","      11700.00","      11755.00","      11755.00","      11762.96","        269","             3164235.02","         55","        228","         84.76"
"SBIN","EQ","21-Nov-2019","        328.80","        329.25","        332.85","        326.55","        331.95","        331.35","        330.65","   34116162","         11280549149.60","     220874","   10043262","         29.44"
"SBIN","N2","21-Nov-2019","      11453.00","      11450.00","      11450.00","      11446.00","      11446.02","      11446.02","      11446.75","         19","              217488.20","          4","         19","        100.00"
"SBIN","N5","21-Nov-2019","      11755.00","      11750.00","      11780.00","      11720.00","      11721.00","      11720.97","      11733.43","        332","             3895498.75","         74","        279","         84.04"
"SBIN","EQ","22-Nov-2019","        331.35","        331.45","        333.80","        328.25","        329.35","        329.30","        330.33","   28974967","          9571164196.00","     142825","    9169623","         31.65"
"SBIN","N2","22-Nov-2019","      11446.02","      11411.00","      11411.00","      11411.00","      11411.00","      11411.00","      11411.00","          4","               45644.00","          1","          4","        100.00"
"SBIN","N5","22-Nov-2019","      11720.97","      11755.00","      11770.00","      11726.10","      11770.00","      11770.00","      11748.28","         35","              411189.73","         11","         35","        100.00"
"SBIN","EQ","25-Nov-2019","        329.30","        329.00","        337.50","        328.35","        336.00","        336.10","        333.83","   27561300","          9200905484.85","     174615","    5823519","         21.13"
"SBIN","N2","25-Nov-2019","      11411.00","      11452.00","      11475.00","      11451.00","      11474.00","      11474.06","      11471.58","        100","             1147158.00","         12","        100","        100.00"
"SBIN","N5","25-Nov-2019","      11770.00","      11752.00","      11770.00","      11751.00","      11770.00","      11760.79","      11757.67","        270","             3174571.50","         28","        250","         92.59"
"SBIN","N6","25-Nov-2019","      11514.99","      11520.00","      11520.00","      11519.99","      11519.99","      11519.99","      11520.00","          2","               23039.99","          2","          2","        100.00"
"SBIN","EQ","26-Nov-2019","        336.10","        338.00","        340.00","        332.60","        335.40","        335.50","        337.00","   36464072","         12288430644.75","     206190","   13655457","         37.45"
"SBIN","N2","26-Nov-2019","      11474.06","      11305.00","      11579.00","      11305.00","      11579.00","      11579.00","      11572.32","         41","              474465.00","          2","         41","        100.00"
"SBIN","N5","26-Nov-2019","      11760.79","      11760.00","      11888.00","      11701.00","      11710.00","      11720.29","      11734.75","        579","             6794419.93","         93","        441","         76.17"
"SBIN","N6","26-Nov-2019","      11519.99","      11450.00","      11450.00","      11450.00","      11450.00","      11450.00","      11450.00","          1","               11450.00","          1","          1","        100.00"
"SBIN","EQ","27-Nov-2019","        335.50","        335.95","        345.55","        334.05","        345.10","        343.55","        338.92","   33971305","         11513585817.45","     208212","   11930103","         35.12"
"SBIN","N2","27-Nov-2019","      11579.00","      11457.00","      11457.00","      11455.00","      11455.00","      11455.00","      11455.18","         50","              572759.00","          4","         50","        100.00"
"SBIN","N5","27-Nov-2019","      11720.29","      11721.00","      11780.00","      11710.00","      11775.00","      11775.00","      11761.63","         64","              752744.00","         12","         63","         98.44"
"SBIN","N6","27-Nov-2019","      11450.00","      11405.00","      11410.00","      11405.00","      11410.00","      11410.00","      11407.50","          6","               68445.00","          3","          6","        100.00"
"SBIN","EQ","28-Nov-2019","        343.55","        346.85","        351.00","        344.50","        349.10","        349.30","        348.23","   42538227","         14813293400.95","     266107","   12547979","         29.50"
"SBIN","N2","28-Nov-2019","      11455.00","      11575.00","      11575.00","      11460.00","      11460.00","      11463.52","      11468.59","         44","              504618.00","          8","         44","        100.00"
"SBIN","N5","28-Nov-2019","      11775.00","      11750.00","      11755.00","      11735.00","      11735.00","      11735.00","      11748.25","        147","             1726993.00","         29","        147","        100.00"
"SBIN","N6","28-Nov-2019","      11410.00","      11415.00","      11415.00","      11415.00","      11415.00","      11415.00","      11415.00","          3","               34245.00","          1","          3","        100.00"
"SBIN","EQ","29-Nov-2019","        349.30","        348.85","        348.85","        340.60","        342.00","        341.85","        344.22","   23081823","          7945313602.85","     182304","    7539032","         32.66"
"SBIN","N2","29-Nov-2019","      11463.52","      11455.00","      11455.00","      11455.00","      11455.00","      11455.00","      11455.00","          2","               22910.00","          2","          0","          0.00"
"SBIN","N5","29-Nov-2019","      11735.00","      11725.00","      11750.00","      11720.00","      11720.00","      11724.86","      11727.38","        354","             4151491.20","         55","        343","         96.89"
"SBIN","N6","29-Nov-2019","      11415.00","      11415.00","      11415.00","      11415.00","      11415.00","      11415.00","      11415.00","          3","               34245.00","          1","          3","        100.00"
"SBIN","EQ","02-Dec-2019","        341.85","        343.90","        344.35","        336.20","        339.50","        338.50","        339.30","   20648850","          7006117201.45","     142680","    6290290","         30.46"
"SBIN","N2","02-Dec-2019","      11455.00","      11465.00","      11465.00","      11465.00","      11465.00","      11465.00","      11465.00","          2","               22930.00","          2","          0","          0.00"
"SBIN","N5","02-Dec-2019","      11724.86","      11725.00","      11729.95","      11702.02","      11720.00","      11710.16","      11711.59","        428","             5012562.22","         66","        409","         95.56"
"SBIN","EQ","03-Dec-2019","        338.50","        341.00","        342.95","        333.35","        336.50","        336.25","        337.90","   26482178","          8948352639.90","     180722","    5324682","         20.11"
"SBIN","N2","03-Dec-2019","      11465.00","      11475.00","      11475.02","      11475.00","      11475.02","      11475.02","      11475.02","         11","              126225.18","          2","         11","        100.00"
"SBIN","N5","03-Dec-2019","      11710.16","      11728.00","      11728.00","      11702.00","      11710.00","      11707.71","      11710.37","        222","             2599703.00","         37","        211","         95.05"
"SBIN","EQ","04-Dec-2019","        336.25","        334.10","        342.95","        331.85","        341.50","        341.85","        337.83","   26789483","          9050174824.25","     187289","    5564581","         20.77"
"SBIN","N2","04-Dec-2019","      11475.02","      11475.05","      11550.00","      11475.05","      11550.00","      11550.00","      11486.13","         12","              137833.50","          4","         12","        100.00"
"SBIN","N5","04-Dec-2019","      11707.71","      11725.00","      11725.00","      11715.00","      11715.00","      11717.19","      11718.12","        286","             3351383.10","         36","        286","        100.00"
"SBIN","N6","04-Dec-2019","      11415.00","      11425.00","      11425.00","      11400.00","      11400.00","      11400.00","      11419.44","         36","              411100.00","          9","         36","        100.00"
"SBIN","EQ","05-Dec-2019","        341.85","        343.00","        344.60","        335.15","        336.00","        336.20","        338.88","   30429507","         10312041016.55","     217025","    5669274","         18.63"
"SBIN","N2","05-Dec-2019","      11550.00","      11485.00","      11485.00","      11485.00","      11485.00","      11485.00","      11485.00","          2","               22970.00","          2","          0","          0.00"
"SBIN","N5","05-Dec-2019","      11717.19","      11721.10","      11723.00","      11710.00","      11723.00","      11720.14","      11718.05","        204","             2390481.33","         28","        188","         92.16"
"SBIN","EQ","06-Dec-2019","        336.20","        336.70","        337.65","        318.00","        318.20","        320.00","        325.07","   47027528","         15287224870.30","     399338","   10738207","         22.83"
"SBIN","N2","06-Dec-2019","      11485.00","      11475.00","      11500.00","      11475.00","      11500.00","      11500.00","      11487.50","          4","               45950.00","          3","          2","         50.00"
"SBIN","N5","06-Dec-2019","      11720.14","      11730.00","      11730.00","      11705.00","      11706.00","      11714.33","      11715.82","        167","             1956541.30","         23","        145","         86.83"
"SBIN","EQ","09-Dec-2019","        320.00","        318.95","        327.65","        314.75","        317.05","        316.70","        320.65","   52435239","         16813556955.40","     346470","    8871975","         16.92"
"SBIN","N2","09-Dec-2019","      11500.00","      11480.00","      11480.00","      11480.00","      11480.00","      11480.00","      11480.00","          2","               22960.00","          2","          0","          0.00"
"SBIN","N5","09-Dec-2019","      11714.33","      11701.00","      11701.00","      11660.11","      11665.00","      11669.89","      11687.74","        213","             2489489.62","         57","        174","         81.69"
"SBIN","EQ","10-Dec-2019","        316.70","        317.20","        322.65","        312.25","        313.20","        313.40","        317.56","   52155809","         16562756794.00","     304771","    4364614","          8.37"
"SBIN","N2","10-Dec-2019","      11480.00","      11472.00","      11472.00","      11435.00","      11435.00","      11435.00","      11460.25","         20","              229205.00","          6","         20","        100.00"
"SBIN","N5","10-Dec-2019","      11669.89","      11699.89","      11705.00","      11600.00","      11602.00","      11613.66","      11653.62","        386","             4498296.64","         95","        358","         92.75"
"SBIN","EQ","11-Dec-2019","        313.40","        311.20","        315.75","        308.00","        311.75","        312.80","        312.23","   52557951","         16410249205.95","     303209","    9426656","         17.94"
"SBIN","N2","11-Dec-2019","      11435.00","      11450.00","      11450.00","      11450.00","      11450.00","      11450.00","      11450.00","          7","               80150.00","          3","          7","        100.00"
"SBIN","N5","11-Dec-2019","      11613.66","      11627.00","      11640.00","      11600.00","      11629.00","      11627.78","      11620.03","        155","             1801105.10","         22","        150","         96.77"
"SBIN","N6","11-Dec-2019","      11400.00","      11232.01","      11232.01","      11232.01","      11232.01","      11232.01","      11232.01","         10","              112320.10","          1","         10","        100.00"
"SBIN","EQ","12-Dec-2019","        312.80","        314.00","        322.95","        313.55","        321.45","        321.85","        317.89","   37804216","         12017627902.30","     234427","    6123592","         16.20"
"SBIN","N2","12-Dec-2019","      11450.00","      11455.00","      11480.00","      11455.00","      11480.00","      11467.50","      11467.50","          2","               22935.00","          2","          0","          0.00"
"SBIN","N5","12-Dec-2019","      11627.78","      11631.00","      11631.00","      11608.01","      11624.00","      11622.85","      11620.16","        614","             7134780.01","         36","        606","         98.70"
"SBIN","EQ","13-Dec-2019","        321.85","        325.20","        333.45","        325.00","        333.15","        332.55","        329.84","   40955226","         13508848441.25","     252185","    8559427","         20.90"
"SBIN","N2","13-Dec-2019","      11467.50","      11495.00","      11495.00","      11455.00","      11455.00","      11461.66","      11461.67","          6","               68770.00","          2","          6","        100.00"
"SBIN","N5","13-Dec-2019","      11622.85","      11620.00","      11670.00","      11620.00","      11640.00","      11640.00","      11633.66","        169","             1966089.00","         23","        169","        100.00"
"SBIN","N6","13-Dec-2019","      11232.01","      11400.00","      11450.00","      11400.00","      11400.00","      11400.00","      11405.10","         10","              114051.00","          8","         10","        100.00"
"SBIN","EQ","16-Dec-2019","        332.55","        335.95","        337.25","        330.80","        332.30","        331.85","        333.33","   35027613","         11675699798.00","     245635","    5118983","         14.61"
"SBIN","N2","16-Dec-2019","      11461.66","      11470.00","      11470.00","      11354.00","      11450.00","      11450.00","      11446.89","         36","              412088.00","         11","         36","        100.00"
"SBIN","N5","16-Dec-2019","      11640.00","      11649.98","      11650.00","      11615.00","      11620.00","      11622.88","      11626.09","        462","             5371254.82","         89","        462","        100.00"
"SBIN","EQ","17-Dec-2019","        331.85","        333.25","        335.75","        330.65","        333.55","        332.90","        333.79","   26734601","          8923796060.75","     184237","    6593385","         24.66"
"SBIN","N2","17-Dec-2019","      11450.00","      11400.00","      11415.00","      11400.00","      11415.00","      11415.00","      11409.00","          5","               57045.00","          3","          5","        100.00"
"SBIN","N5","17-Dec-2019","      11622.88","      11625.00","      11640.00","      11601.00","      11601.00","      11608.20","      11613.48","        672","             7804261.07","         88","        671","         99.85"
"SBIN","EQ","18-Dec-2019","        332.90","        335.00","        335.55","        325.80","        327.20","        326.95","        328.80","   26449075","          8696405934.15","     196530","    4879210","         18.45"
"SBIN","N2","18-Dec-2019","      11415.00","      11580.00","      11580.00","      11400.00","      11416.00","      11416.30","      11417.04","         41","              468098.50","          9","         40","         97.56"
"SBIN","N5","18-Dec-2019","      11608.20","      11620.00","      11620.00","      11583.00","      11583.00","      11591.54","      11600.37","        571","             6623812.76","         92","        476","         83.36"
"SBIN","N6","18-Dec-2019","      11400.00","      11300.00","      11300.00","      11240.00","      11240.00","      11243.72","      11244.82","         51","              573486.00","         10","         41","         80.39"
"SBIN","EQ","19-Dec-2019","        326.95","        327.35","        329.60","        324.50","        328.30","        328.15","        327.19","   27516289","          9002958327.85","     171554","    5748534","         20.89"
"SBIN","N2","19-Dec-2019","      11416.30","      11360.00","      11380.00","      11360.00","      11380.00","      11370.00","      11370.00","          2","               22740.00","          2","          0","          0.00"
"SBIN","N5","19-Dec-2019","      11591.54","      11600.00","      11600.00","      11550.00","      11594.00","      11584.35","      11576.14","        424","             4908283.37","         68","        393","         92.69"
"SBIN","EQ","20-Dec-2019","        328.15","        330.35","        339.50","        330.35","        337.25","        337.85","        336.38","   51839714","         17438059881.05","     320799","   15784974","         30.45"
"SBIN","N2","20-Dec-2019","      11370.00","      11372.00","      11430.00","      11372.00","      11430.00","      11430.00","      11417.20","         20","              228344.00","          5","         20","        100.00"
"SBIN","N5","20-Dec-2019","      11584.35","      11590.00","      11590.00","      11558.00","      11558.00","      11565.48","      11575.09","        576","             6667251.58","         84","        539","         93.58"
"SBIN","N6","20-Dec-2019","      11243.72","      11251.00","      11251.00","      11245.00","      11245.00","      11248.66","      11248.67","          3","               33746.00","          3","          3","        100.00"
"SBIN","EQ","23-Dec-2019","        337.85","        335.70","        338.85","        330.35","        332.40","        332.40","        334.27","   30150335","         10078492861.10","     176514","    8088778","         26.83"
"SBIN","N2","23-Dec-2019","      11430.00","      11376.00","      11400.00","      11351.00","      11400.00","      11400.00","      11375.24","         21","              238880.00","          5","         20","         95.24"
"SBIN","N5","23-Dec-2019","      11565.48","      11571.00","      11590.00","      11542.00","      11555.00","      11555.00","      11553.40","        658","             7602135.17","         96","        541","         82.22"
"SBIN","N6","23-Dec-2019","      11248.66","      11470.00","      11470.00","      11301.00","      11301.00","      11301.00","      11385.50","          2","               22771.00","          2","          0","          0.00"
"SBIN","EQ","24-Dec-2019","        332.40","        333.20","        334.20","        329.20","        331.95","        331.45","        331.35","   21747782","          7206207418.80","     134272","    3189916","         14.67"
"SBIN","N2","24-Dec-2019","      11400.00","      11429.00","      11429.00","      11362.00","      11364.00","      11364.00","      11387.63","         16","              182202.00","          3","         16","        100.00"
"SBIN","N5","24-Dec-2019","      11555.00","      11584.00","      11584.00","      11541.00","      11560.00","      11553.91","      11548.85","        564","             6513548.71","         75","        511","         90.60"
"SBIN","N6","24-Dec-2019","      11301.00","      11350.00","      11350.00","      11260.00","      11261.00","      11261.00","      11301.00","         11","              124311.00","          4","         11","        100.00"
"SBIN","EQ","26-Dec-2019","        331.45","        333.00","        333.45","        328.10","        330.20","        329.85","        330.09","   24616942","          8125696269.45","     139034","    4426825","         17.98"
"SBIN","N2","26-Dec-2019","      11364.00","      11370.00","      11370.00","      11352.05","      11352.05","      11352.05","      11364.71","         67","              761435.50","          8","         67","        100.00"
"SBIN","N5","26-Dec-2019","      11553.91","      11550.00","      11558.00","      11522.01","      11530.01","      11531.67","      11536.56","        641","             7394934.16","         86","        536","         83.62"
"SBIN","EQ","27-Dec-2019","        329.85","        333.40","        338.35","        333.00","        337.20","        337.25","        336.68","   33477173","         11271063363.90","     209260","    5093786","         15.22"
"SBIN","N2","27-Dec-2019","      11352.05","      11430.00","      11430.00","      11350.00","      11352.00","      11353.55","      11363.24","         90","             1022691.20","         30","         77","         85.56"
"SBIN","N5","27-Dec-2019","      11531.67","      11527.00","      11535.50","      11505.00","      11522.00","      11520.16","      11521.67","        495","             5703228.21","         89","        435","         87.88"
"SBIN","N6","27-Dec-2019","      11261.00","      11205.00","      11465.00","      11200.02","      11300.00","      11300.00","      11322.50","          6","               67935.02","          5","          1","         16.67"
"SBIN","EQ","30-Dec-2019","        337.25","        337.75","        337.85","        332.50","        334.45","        334.40","        334.47","   22775554","          7617748864.20","     133458","    3240311","         14.23"
"SBIN","N2","30-Dec-2019","      11353.55","      11354.00","      11354.00","      11280.00","      11299.99","      11286.34","      11299.20","        163","             1841768.79","         33","        162","         99.39"
"SBIN","N5","30-Dec-2019","      11520.16","      11515.00","      11525.00","      11475.50","      11475.50","      11481.98","      11500.15","        619","             7118594.08","        128","        579","         93.54"
"SBIN","EQ","31-Dec-2019","        334.40","        334.40","        336.35","        332.55","        333.80","        333.75","        334.36","   23801635","          7958254900.20","     145537","    4635729","         19.48"
"SBIN","N2","31-Dec-2019","      11286.34","      11299.00","      11299.00","      11251.00","      11251.00","      11252.76","      11279.56","         88","              992601.58","         26","         88","        100.00"
"SBIN","N5","31-Dec-2019","      11481.98","      11485.00","      11485.00","      11422.00","      11422.00","      11429.66","      11445.64","        916","            10484208.93","        218","        825","         90.07"
"SBIN","N6","31-Dec-2019","      11300.00","      11289.00","      11289.00","      11200.01","      11201.00","      11204.33","      11228.61","         45","              505287.56","         12","         44","         97.78"
"SBIN","EQ","01-Jan-2020","        333.75","        334.70","        335.95","        332.15","        335.00","        334.45","        334.03","   17379320","          5805129513.65","      99108","    1850790","         10.65"
"SBIN","N2","01-Jan-2020","      11252.76","      11329.99","      11329.99","      11151.00","      11151.00","      11212.46","      11215.26","         42","              471041.04","         24","         42","        100.00"
"SBIN","N5","01-Jan-2020","      11429.66","      11430.00","      11441.00","      11420.00","      11427.00","      11425.63","      11428.32","        598","             6834133.93","         98","        549","         91.81"
"SBIN","N6","01-Jan-2020","      11204.33","      11177.50","      11177.50","      11150.00","      11150.00","      11160.63","      11166.74","         35","              390835.75","         10","         35","        100.00"
"SBIN","EQ","02-Jan-2020","        334.45","        334.50","        339.85","        333.35","        338.80","        339.30","        336.81","   20324236","          6845341476.35","     123189","    4239894","         20.86"
"SBIN","N2","02-Jan-2020","      11212.46","      11250.00","      11250.00","      11161.00","      11161.00","      11164.73","      11193.71","         61","              682816.09","         14","         61","        100.00"
"SBIN","N5","02-Jan-2020","      11425.63","      11430.00","      11435.00","      11360.10","      11370.00","      11369.51","      11383.64","        999","            11372259.53","        184","        983","         98.40"
"SBIN","N6","02-Jan-2020","      11160.63","      11250.00","      11250.00","      11125.00","      11125.00","      11125.00","      11187.50","          2","               22375.00","          2","          0","          0.00"
"SBIN","EQ","03-Jan-2020","        339.30","        337.95","        337.95","        332.00","        334.00","        333.70","        335.08","   21853208","          7322600454.00","     139793","    6309081","         28.87"
"SBIN","N2","03-Jan-2020","      11164.73","      11239.82","      11239.82","      11155.00","      11155.00","      11156.73","      11176.52","         42","              469413.70","         10","         42","        100.00"
"SBIN","N5","03-Jan-2020","      11369.51","      11371.00","      11380.00","      11340.00","      11340.00","      11355.00","      11361.83","        682","             7748764.65","        129","        623","         91.35"
"SBIN","EQ","06-Jan-2020","        333.70","        331.70","        331.70","        317.70","        318.40","        319.00","        322.03","   35645325","         11478824411.65","     280646","    8731362","         24.50"
"SBIN","N2","06-Jan-2020","      11156.73","      11220.00","      11220.00","      11140.00","      11140.00","      11140.00","      11159.85","        264","             2946200.70","         20","        264","        100.00"
"SBIN","N5","06-Jan-2020","      11355.00","      11370.00","      11370.00","      11335.00","      11361.00","      11353.03","      11347.21","        640","             7262216.85","        133","        636","         99.38"
"SBIN","N6","06-Jan-2020","      11125.00","      11130.05","      11130.05","      11100.01","      11106.00","      11106.00","      11117.77","         62","              689302.04","         13","         60","         96.77"
"SBIN","EQ","07-Jan-2020","        319.00","        324.45","        327.00","        315.40","        317.90","        318.40","        320.38","   50966826","         16328677246.35","     310782","    9993754","         19.61"
"SBIN","N2","07-Jan-2020","      11140.00","      11170.00","      11170.00","      11100.00","      11100.00","      11106.87","      11127.40","        243","             2703957.48","         51","        223","         91.77"
"SBIN","N5","07-Jan-2020","      11353.03","      11380.00","      11380.01","      11350.00","      11351.00","      11351.22","      11356.55","        569","             6461876.15","        104","        532","         93.50"
"SBIN","N6","07-Jan-2020","      11106.00","      11106.00","      11110.00","      11095.00","      11095.00","      11095.88","      11101.31","         40","              444052.36","         12","         38","         95.00"
"SBIN","EQ","08-Jan-2020","        318.40","        312.10","        321.50","        311.00","        319.35","        319.80","        315.88","   44527485","         14065253336.55","     259968","    5957208","         13.38"
"SBIN","N2","08-Jan-2020","      11106.87","      11150.00","      11179.99","      11101.00","      11174.00","      11174.00","      11129.89","         75","              834741.90","         11","         54","         72.00"
"SBIN","N5","08-Jan-2020","      11351.22","      11300.00","      11399.00","      11300.00","      11350.00","      11356.94","      11361.65","        273","             3101730.93","         45","        270","         98.90"
"SBIN","EQ","09-Jan-2020","        319.80","        326.90","        331.40","        325.00","        330.10","        330.20","        328.58","   40348407","         13257619714.90","     255624","   10231744","         25.36"
"SBIN","N2","09-Jan-2020","      11174.00","      11110.00","      11150.00","      11110.00","      11110.06","      11122.24","      11133.68","        109","             1213570.60","         14","        109","        100.00"
"SBIN","N5","09-Jan-2020","      11356.94","      11353.00","      11375.00","      11350.10","      11357.00","      11365.92","      11363.04","        366","             4158873.60","         80","        344","         93.99"
"SBIN","N6","09-Jan-2020","      11095.88","      11060.00","      11060.00","      11055.00","      11055.00","      11055.00","      11059.96","        112","             1238715.00","         11","        112","        100.00"
"SBIN","EQ","10-Jan-2020","        330.20","        331.00","        337.95","        328.10","        332.45","        332.25","        333.63","   42377838","         14138619576.70","     247022","    6229098","         14.70"
"SBIN","N2","10-Jan-2020","      11122.24","      11180.00","      11180.00","      11130.00","      11130.00","      11136.52","      11140.45","         94","             1047202.45","         14","         94","        100.00"
"SBIN","N5","10-Jan-2020","      11365.92","      11360.00","      11384.00","      11342.00","      11355.25","      11355.14","      11354.49","        643","             7300934.66","        162","        582","         90.51"
"SBIN","N6","10-Jan-2020","      11055.00","      11144.00","      11144.00","      11144.00","      11144.00","      11144.00","      11144.00","          5","               55720.00","          2","          5","        100.00"
"SBIN","EQ","13-Jan-2020","        332.25","        334.00","        335.45","        329.05","        330.60","        330.75","        331.73","   23615129","          7833850624.65","     156310","    4383811","         18.56"
"SBIN","N2","13-Jan-2020","      11136.52","      11297.50","      11299.99","      11118.06","      11118.06","      11118.06","      11199.40","        134","             1500719.27","         22","        110","         82.09"
"SBIN","N5","13-Jan-2020","      11355.14","      11356.00","      11356.00","      11345.00","      11347.00","      11348.06","      11348.61","        927","            10520165.00","        143","        883","         95.25"
"SBIN","N6","13-Jan-2020","      11144.00","      11150.00","      11150.00","      11070.00","      11070.00","      11072.79","      11086.45","         25","              277161.35","          9","         25","        100.00"
"SBIN","EQ","14-Jan-2020","        330.75","        329.80","        331.70","        326.50","        328.10","        328.00","        328.53","   26296117","          8639035468.10","     170473","    7985361","         30.37"
"SBIN","N2","14-Jan-2020","      11118.06","      11249.45","      11249.45","      11111.12","      11111.12","      11111.12","      11144.74","         42","              468079.08","          9","         36","         85.71"
"SBIN","N5","14-Jan-2020","      11348.06","      11350.00","      11351.00","      11335.00","      11339.00","      11340.30","      11343.52","        549","             6227592.71","         97","        513","         93.44"
"SBIN","N6","14-Jan-2020","      11072.79","      11150.00","      11150.00","      11051.00","      11051.00","      11051.00","      11098.50","          4","               44394.00","          3","          4","        100.00"
"SBIN","EQ","15-Jan-2020","        328.00","        329.00","        329.20","        322.35","        324.00","        324.25","        324.30","   32625740","         10580537562.75","     243663","   13009985","         39.88"
"SBIN","N2","15-Jan-2020","      11111.12","      11110.00","      11140.00","      11110.00","      11120.05","      11133.19","      11126.15","         27","              300406.08","         17","         24","         88.89"
"SBIN","N5","15-Jan-2020","      11340.30","      11340.30","      11342.00","      11330.00","      11333.00","      11338.14","      11335.59","        263","             2981260.20","         66","        263","        100.00"
"SBIN","N6","15-Jan-2020","      11051.00","      11150.00","      11150.00","      11053.00","      11053.00","      11056.58","      11091.81","         60","              665508.50","         14","         60","        100.00"
"SBIN","EQ","16-Jan-2020","        324.25","        324.00","        326.90","        322.35","        323.10","        323.30","        324.48","   26653623","          8648658406.60","     182806","    7131955","         26.76"
"SBIN","N2","16-Jan-2020","      11133.19","      11145.00","      11199.00","      11135.03","      11135.03","      11135.03","      11144.35","          9","              100299.18","          4","          9","        100.00"
"SBIN","N5","16-Jan-2020","      11338.14","      11399.00","      12225.00","      11333.00","      11339.95","      11341.10","      11366.33","        396","             4501066.18","         65","        363","         91.67"
"SBIN","N6","16-Jan-2020","      11056.58","      11060.00","      11140.00","      11060.00","      11135.00","      11135.00","      11121.00","          5","               55605.00","          4","          5","        100.00"
"SBIN","EQ","17-Jan-2020","        323.30","        313.00","        323.50","        310.10","        318.00","        318.00","        317.90","   58396326","         18563972871.25","     290272","   21611847","         37.01"
"SBIN","N2","17-Jan-2020","      11135.03","      11150.00","      11175.00","      11140.00","      11140.00","      11141.22","      11142.04","         52","              579386.00","          6","         52","        100.00"
"SBIN","N5","17-Jan-2020","      11341.10","      11340.00","      11351.00","      11339.00","      11341.00","      11341.72","      11344.84","        317","             3596313.88","         50","        307","         96.85"
"SBIN","N6","17-Jan-2020","      11135.00","      11145.00","      11145.00","      11070.00","      11071.00","      11077.83","      11083.55","         47","              520927.00","          8","         47","        100.00"
"SBIN","EQ","20-Jan-2020","        318.00","        321.00","        321.45","        313.40","        314.00","        314.00","        315.92","   30682902","          9693233275.15","     194552","    9480868","         30.90"
"SBIN","N2","20-Jan-2020","      11141.22","      11143.00","      11143.00","      11143.00","      11143.00","      11143.00","      11143.00","          2","               22286.00","          2","          0","          0.00"
"SBIN","N5","20-Jan-2020","      11341.72","      11350.00","      11350.00","      11343.02","      11345.00","      11345.94","      11345.45","        522","             5922324.11","         60","        522","        100.00"
"SBIN","EQ","21-Jan-2020","        314.00","        313.80","        316.95","        312.00","        313.90","        313.70","        314.33","   30591772","          9615857048.90","     195704","    8007764","         26.18"
"SBIN","N2","21-Jan-2020","      11143.00","      11249.99","      11249.99","      11200.00","      11239.00","      11230.00","      11233.13","         51","              572889.71","          8","         51","        100.00"
"SBIN","N5","21-Jan-2020","      11345.94","      11345.00","      11359.50","      11345.00","      11353.50","      11353.59","      11353.65","        567","             6437519.99","         69","        552","         97.35"
"SBIN","N6","21-Jan-2020","      11077.83","      11150.00","      11150.00","      11080.00","      11082.01","      11084.63","      11101.12","        192","             2131415.10","         13","        192","        100.00"
"SBIN","EQ","22-Jan-2020","        313.70","        317.00","        317.00","        313.70","        315.65","        316.15","        315.30","   24994911","          7880972277.80","     154068","    6323683","         25.30"
"SBIN","N2","22-Jan-2020","      11230.00","      11200.00","      11200.00","      11199.90","      11199.90","      11199.97","      11199.99","         56","              627199.70","          7","         56","        100.00"
